Order ID,Order Date,Sales,Quantity,Discount,Discount Amount,Profit
CA-2017-157966,3/13/2017,19.456,4,0.2,15.5648,2.1888
CA-2017-157966,3/13/2017,209.986,2,0.3,125.9916,8.9994
CA-2017-157966,3/13/2017,29.76,5,0.2,29.76,1.86
CA-2017-157966,3/13/2017,89.768,1,0.3,26.9304,-2.5648
CA-2017-157966,3/13/2017,959.984,2,0.2,383.9936,335.9944
CA-2017-157966,3/13/2017,15.552,3,0.2,9.3312,5.6376
CA-2017-157966,3/13/2017,34.36,1,0.2,6.872,-7.3015
CA-2014-151162,12/5/2014,98.376,3,0.2,59.0256,35.6613
CA-2014-151162,12/5/2014,29.94,4,0.7,83.832,-23.952
CA-2014-151162,12/5/2014,17.472,3,0.2,10.4832,5.6784
CA-2014-151162,12/5/2014,36.738,1,0.4,14.6952,-9.1845
CA-2014-151162,12/5/2014,179.94,2,0.4,143.952,-44.985
CA-2016-136686,12/12/2016,383.64,6,0,0,122.7648
CA-2016-136686,12/12/2016,56.52,3,0,0,15.8256
CA-2017-137498,9/9/2017,6.56,2,0,0,1.9024
CA-2017-137498,9/9/2017,243.92,5,0.2,243.92,-15.245
CA-2017-137498,9/9/2017,47.52,9,0,0,22.8096
CA-2017-163818,10/4/2017,19.98,1,0,0,8.5914
CA-2016-161158,5/9/2016,8,5,0,0,3.44
CA-2014-116673,12/15/2014,6.16,2,0,0,1.9712
CA-2017-105333,11/30/2017,83.56,4,0,0,1.6712
CA-2017-105333,11/30/2017,546.06,3,0,0,163.818
CA-2017-105333,11/30/2017,269.49,3,0,0,5.3898
CA-2015-149993,3/19/2015,10.9,5,0,0,3.597
CA-2014-168158,7/19/2014,6.096,2,0.2,2.4384,2.2098
CA-2016-115224,12/8/2016,34.05,3,0,0,9.534
CA-2016-115224,12/8/2016,352.38,2,0,0,81.0474
CA-2014-164742,10/13/2014,245.98,2,0,0,27.0578
CA-2014-164742,10/13/2014,18.94,1,0,0,9.47
US-2017-108014,11/19/2017,59.913,7,0.7,293.5737,-45.9333
CA-2017-160325,9/24/2017,391.98,2,0,0,109.7544
CA-2017-160325,9/24/2017,437.85,3,0,0,131.355
CA-2015-159779,9/25/2015,68.62,2,0,0,32.2514
CA-2017-151176,2/13/2017,25.02,3,0,0,6.5052
CA-2017-151176,2/13/2017,10.71,3,0,0,2.7846
CA-2014-108903,10/3/2014,55.984,2,0.2,22.3936,4.1988
CA-2014-108903,10/3/2014,14.48,5,0.2,14.48,4.887
CA-2014-108903,10/3/2014,142.488,3,0.2,85.4928,-3.5622
CA-2016-117919,8/27/2016,14.16,1,0.2,2.832,1.062
CA-2016-117919,8/27/2016,79.92,5,0.2,79.92,27.972
CA-2015-142475,12/3/2015,590.352,6,0.2,708.4224,206.6232
CA-2016-134516,9/20/2016,17.088,2,0.2,6.8352,1.068
CA-2016-134516,9/20/2016,98.392,1,0.2,19.6784,-11.0691
CA-2017-105193,3/25/2017,11.05,5,0,0,2.9835
CA-2015-168634,12/6/2015,7.78,2,0,0,2.0228
CA-2017-117198,8/31/2017,659.9,2,0,0,217.767
CA-2015-145828,10/5/2015,53.04,3,0.2,31.824,-4.641
CA-2017-121027,8/18/2017,843.9,2,0,0,371.316
CA-2017-121027,8/18/2017,1496.16,9,0,0,224.424
CA-2016-147431,2/2/2016,117.96,2,0,0,5.898
CA-2016-158001,8/23/2016,21.3,5,0,0,8.733
CA-2016-158001,8/23/2016,1040.8,5,0,0,281.016
CA-2016-158001,8/23/2016,29.34,6,0,0,7.9218
CA-2017-125745,6/30/2017,19.52,2,0.2,7.808,5.368
CA-2015-101154,9/18/2015,443.92,4,0,0,8.8784
US-2016-124163,9/25/2016,499.95,5,0,0,174.9825
US-2016-124163,9/25/2016,3.04,1,0,0,1.0336
US-2016-124163,9/25/2016,201.96,2,0,0,50.49
US-2016-124163,9/25/2016,68.64,11,0,0,17.16
CA-2016-121748,10/24/2016,100,4,0,0,21
CA-2016-121748,10/24/2016,359.98,2,0,0,21.5988
CA-2014-126683,9/29/2014,6.16,2,0,0,2.9568
CA-2014-126683,9/29/2014,2348.82,9,0,0,399.2994
CA-2017-148810,6/26/2017,13.872,6,0.2,16.6464,4.6818
CA-2017-148810,6/26/2017,273.552,3,0.2,164.1312,-13.6776
US-2016-146066,8/21/2016,815.292,9,0.4,2935.0512,-339.705
CA-2014-127614,2/11/2014,234.45,3,0,0,103.158
CA-2014-127614,2/11/2014,1256.22,6,0,0,75.3732
CA-2014-127614,2/11/2014,17.46,2,0,0,8.2062
CA-2016-101742,9/23/2016,10.528,7,0.2,14.7392,3.6848
CA-2015-134943,12/5/2015,152.8,5,0,0,76.4
CA-2017-123022,9/3/2017,82.56,5,0.2,82.56,28.896
CA-2017-123022,9/3/2017,284.97,3,0,0,85.491
CA-2017-113208,3/26/2017,60.84,3,0,0,23.1192
CA-2014-154893,12/21/2014,1325.76,6,0.2,1590.912,149.148
CA-2014-154893,12/21/2014,572.16,3,0.2,343.296,35.76
CA-2014-147900,9/23/2014,28.8,9,0.2,51.84,10.08
CA-2017-106355,4/2/2017,11.12,4,0,0,2.8912
CA-2016-127985,4/1/2016,7.04,4,0,0,3.0976
CA-2015-166604,5/15/2015,17.94,3,0,0,8.7906
CA-2017-120719,3/23/2017,34.76,5,0.2,34.76,11.297
CA-2017-127117,4/14/2017,74.45,5,0,0,20.1015
CA-2015-104241,1/4/2015,192.22,14,0,0,69.1992
CA-2017-168179,11/2/2017,19.44,3,0,0,9.3312
CA-2017-142342,7/17/2017,32.4,5,0,0,15.552
CA-2017-142342,7/17/2017,57.9,5,0,0,28.95
CA-2017-142342,7/17/2017,10.56,2,0,0,0
CA-2017-142342,7/17/2017,1194.165,5,0.15,895.62375,210.735
CA-2017-109099,10/6/2017,40.99,1,0,0,20.0851
US-2014-134187,11/4/2014,2.94,1,0,0,0.7938
CA-2016-145261,12/18/2016,45.24,4,0.7,126.672,-30.16
CA-2016-145261,12/18/2016,18.688,4,0.2,14.9504,2.336
CA-2016-145261,12/18/2016,11.648,2,0.2,4.6592,3.7856
CA-2016-145261,12/18/2016,112.776,3,0.2,67.6656,-8.4582
CA-2016-145261,12/18/2016,377.45,5,0.5,943.625,-264.215
CA-2016-145261,12/18/2016,15.936,4,0.2,12.7488,5.1792
CA-2016-145261,12/18/2016,28.68,3,0.2,17.208,-7.17
CA-2016-108875,9/24/2016,21.44,2,0.2,8.576,7.504
CA-2016-108875,9/24/2016,511.056,9,0.2,919.9008,-95.823
CA-2016-141957,7/21/2016,18.656,2,0.2,7.4624,1.3992
CA-2016-141957,7/21/2016,11.088,7,0.7,54.3312,-8.1312
CA-2016-141957,7/21/2016,66.688,1,0.2,13.3376,4.168
CA-2016-141957,7/21/2016,99.488,2,0.2,39.7952,8.7052
CA-2016-142405,6/11/2016,14.62,2,0,0,6.8714
CA-2016-142405,6/11/2016,53.984,14,0.2,151.1552,17.5448
CA-2016-142405,6/11/2016,389.97,3,0,0,132.5898
CA-2015-141012,6/9/2015,355.36,4,0,0,92.3936
CA-2015-141012,6/9/2015,140.376,3,0.2,84.2256,8.7735
CA-2017-127922,10/27/2017,15.84,2,0.2,6.336,5.544
CA-2017-127922,10/27/2017,8.448,2,0.2,3.3792,2.64
CA-2016-146318,1/22/2016,12.96,2,0,0,6.2208
CA-2014-135993,5/28/2014,57.408,6,0.2,68.8896,5.7408
CA-2014-135993,5/28/2014,27.6,4,0,0,2.208
CA-2014-126802,12/29/2014,38.976,3,0.6,70.1568,-50.6688
CA-2016-143924,7/28/2016,20.44,7,0,0,9.198
CA-2016-143924,7/28/2016,109.92,2,0,0,53.8608
CA-2016-141551,9/24/2016,6.38,1,0,0,2.9348
CA-2016-141551,9/24/2016,6.48,1,0,0,3.1104
CA-2014-164315,4/2/2014,15.84,3,0,0,7.128
CA-2014-164315,4/2/2014,1049.93,7,0,0,293.9804
CA-2014-164315,4/2/2014,154.9,5,0,0,40.274
CA-2015-131072,11/5/2015,98.352,3,0.2,59.0112,35.6526
CA-2014-131541,7/28/2014,14.32,5,0.2,14.32,5.191
CA-2014-131541,7/28/2014,129.888,6,0.2,155.8656,12.9888
CA-2014-131541,7/28/2014,48.944,7,0.2,68.5216,16.5186
CA-2015-119550,12/26/2015,275.058,3,0.3,247.5522,-90.3762
US-2015-138093,12/10/2015,27.36,9,0,0,9.3024
US-2015-138093,12/10/2015,44.75,5,0,0,20.585
US-2015-138093,12/10/2015,134.99,1,0,0,36.4473
US-2015-138093,12/10/2015,26.4,5,0,0,12.672
US-2015-138093,12/10/2015,542.94,3,0,0,141.1644
CA-2016-126165,5/5/2016,71.088,2,0.2,28.4352,-1.7772
CA-2017-126123,10/14/2017,27.396,9,0.8,197.2512,-42.4638
CA-2017-126123,10/14/2017,13.456,1,0.8,10.7648,-23.548
CA-2016-143441,11/5/2016,11.84,1,0.2,2.368,4.44
CA-2017-148320,11/3/2017,35.88,6,0,0,17.5812
CA-2016-125661,11/24/2016,40.752,3,0.2,24.4512,15.282
CA-2016-125661,11/24/2016,139.96,5,0.2,139.96,-22.7435
US-2014-123519,12/14/2014,2.624,1,0.2,0.5248,0.2952
US-2014-123519,12/14/2014,136.53,1,0.4,54.612,-52.3365
US-2014-123519,12/14/2014,263.96,1,0.2,52.792,42.8935
CA-2014-155593,11/3/2014,11.64,3,0,0,3.3756
CA-2017-136000,9/22/2017,40.176,3,0.2,24.1056,14.5638
US-2015-160857,5/8/2015,79.44,3,0,0,30.1872
US-2015-160857,5/8/2015,357.93,3,0,0,7.1586
US-2015-160857,5/8/2015,127.764,2,0.1,25.5528,21.294
US-2015-160857,5/8/2015,2799.944,7,0.2,3919.9216,1014.9797
US-2015-160857,5/8/2015,19.44,3,0,0,9.3312
CA-2017-115805,7/31/2017,36.792,1,0.2,7.3584,4.1391
US-2014-143707,3/1/2014,5.94,3,0,0,1.6038
CA-2017-116939,9/25/2017,177.55,5,0,0,47.9385
CA-2015-124107,10/9/2015,619.95,5,0,0,111.591
CA-2015-124107,10/9/2015,29.16,3,0,0,8.4564
CA-2015-124107,10/9/2015,57.96,7,0,0,27.2412
CA-2015-124107,10/9/2015,29.403,3,0.1,8.8209,5.2272
CA-2017-126550,3/29/2017,81.4,5,0,0,21.164
CA-2015-138674,11/14/2015,8.72,5,0.2,8.72,2.289
CA-2015-138674,11/14/2015,91.176,3,0.2,54.7056,4.5588
CA-2015-138674,11/14/2015,159.968,4,0.2,127.9744,29.994
CA-2016-165820,9/26/2016,12.96,2,0,0,6.2208
CA-2014-103191,9/22/2014,331.536,3,0.2,198.9216,-82.884
CA-2015-103933,9/25/2015,899.91,9,0,0,395.9604
CA-2015-110548,5/4/2015,946.344,7,0.2,1324.8816,118.293
CA-2017-117324,12/8/2017,178.11,3,0,0,32.0598
CA-2017-117324,12/8/2017,1089.75,3,0,0,305.13
CA-2017-117324,12/8/2017,61.06,2,0,0,28.0876
CA-2017-117324,12/8/2017,459.92,4,0,0,41.3928
CA-2017-117324,12/8/2017,27.52,4,0,0,12.6592
CA-2017-143574,6/29/2017,638.82,9,0,0,185.2578
CA-2017-143574,6/29/2017,30.69,3,0,0,7.9794
CA-2017-143574,6/29/2017,25.16,2,0,0,8.5544
CA-2014-111773,6/29/2014,13.92,3,0.2,8.352,4.872
CA-2014-148614,1/20/2014,19.36,2,0,0,9.2928
CA-2014-148614,1/20/2014,19.3,2,0,0,5.79
CA-2017-156139,12/31/2016,38.376,3,0.2,23.0256,13.4316
US-2017-147886,3/28/2017,12.96,2,0,0,6.3504
US-2017-147886,3/28/2017,26.48,1,0,0,10.0624
US-2017-147886,3/28/2017,532.72,2,0.2,213.088,53.272
US-2017-147886,3/28/2017,26.72,4,0,0,12.8256
US-2017-147886,3/28/2017,20.04,3,0,0,9.6192
US-2017-147886,3/28/2017,795.48,7,0,0,7.9548
US-2017-147886,3/28/2017,21.56,7,0,0,6.8992
CA-2016-113733,12/8/2016,249.584,2,0.2,99.8336,31.198
CA-2016-113733,12/8/2016,68.112,3,0.2,40.8672,17.8794
CA-2016-113733,12/8/2016,16.56,3,0.2,9.936,-2.484
CA-2017-104913,11/18/2017,74.95,5,0,0,36.7255
CA-2014-145800,5/30/2014,355.455,3,0.5,533.1825,-184.8366
CA-2016-125850,1/22/2016,44.4,3,0,0,22.2
CA-2016-125850,1/22/2016,20.65,5,0,0,9.499
CA-2016-118514,2/3/2016,866.4,4,0,0,225.264
CA-2015-150749,3/29/2015,5.56,2,0,0,1.4456
CA-2014-163748,10/14/2014,3.16,4,0.8,10.112,-8.532
CA-2014-163748,10/14/2014,1999.96,5,0.2,1999.96,624.9875
CA-2015-119634,8/11/2015,46.152,3,0.2,27.6912,12.1149
CA-2015-149300,11/22/2015,32.985,3,0.5,49.4775,-1.9791
US-2016-111528,12/30/2016,481.32,4,0,0,125.1432
US-2016-111528,12/30/2016,6.384,1,0.2,1.2768,2.1546
CA-2017-158169,8/12/2017,542.94,3,0,0,152.0232
CA-2017-158169,8/12/2017,54.92,4,0,0,19.7712
CA-2015-162047,11/3/2015,1448.82,10,0.1,1448.82,209.274
CA-2015-117772,9/10/2015,353.88,6,0,0,17.694
US-2014-126340,11/8/2014,333.576,3,0.2,200.1456,25.0182
CA-2016-149685,10/8/2016,60.144,6,0.2,72.1728,20.2986
CA-2017-126396,9/8/2017,85.2,6,0.2,102.24,20.235
CA-2015-154900,2/25/2015,3.15,1,0,0,1.512
CA-2015-154900,2/25/2015,22.72,4,0,0,10.224
CA-2015-103835,9/24/2015,14.91,3,0,0,4.6221
CA-2015-103835,9/24/2015,1158.12,4,0,0,335.8548
CA-2015-158939,11/26/2015,599.99,1,0,0,233.9961
CA-2016-117408,8/31/2016,23.968,2,0.2,9.5872,2.3968
CA-2016-142398,4/12/2016,638.288,7,0.2,893.6032,-31.9144
CA-2016-142398,4/12/2016,13.208,1,0.2,2.6416,4.6228
CA-2016-105277,12/4/2016,15.528,3,0.2,9.3168,5.823
CA-2016-112060,12/4/2016,104.85,1,0,0,50.328
CA-2014-105270,11/11/2014,30.48,3,0,0,7.9248
CA-2014-105270,11/11/2014,112.648,1,0.2,22.5296,11.2648
US-2015-159513,4/2/2015,71.976,3,0.2,43.1856,24.2919
CA-2015-155586,12/12/2015,2.21,1,0,0,0.5967
CA-2015-155586,12/12/2015,15.52,4,0,0,7.4496
CA-2015-155586,12/12/2015,36.44,4,0,0,16.398
CA-2017-141117,10/2/2017,217.764,6,0.7,914.6088,-384.7164
CA-2017-141117,10/2/2017,39.072,6,0.2,46.8864,4.3956
CA-2017-141117,10/2/2017,22.638,7,0.7,110.9262,-16.6012
CA-2017-141117,10/2/2017,95.144,7,0.2,133.2016,10.7037
CA-2017-115070,4/10/2017,12.32,5,0.2,12.32,1.848
CA-2017-115070,4/10/2017,4.419,3,0.7,9.2799,-3.0933
CA-2017-140186,9/29/2017,35,7,0,0,16.8
CA-2017-140186,9/29/2017,72.784,1,0.2,14.5568,0
CA-2017-140186,9/29/2017,97.84,2,0,0,25.4384
CA-2017-140186,9/29/2017,51.75,1,0,0,15.525
CA-2017-140186,9/29/2017,46.672,2,0.2,18.6688,16.3352
CA-2014-124856,9/29/2014,1395.54,9,0,0,362.8404
CA-2014-124856,9/29/2014,117.36,4,0,0,36.3816
CA-2014-124856,9/29/2014,18.9,3,0,0,8.694
CA-2014-124856,9/29/2014,77.52,2,0,0,37.9848
CA-2014-166716,8/20/2014,421.372,2,0.3,252.8232,-6.0196
CA-2014-123225,7/11/2014,575.968,4,0.2,460.7744,43.1976
CA-2014-123225,7/11/2014,10.368,2,0.2,4.1472,3.6288
CA-2015-163440,3/22/2015,15.984,2,0.2,6.3936,1.1988
US-2017-106796,5/12/2017,10.272,3,0.2,6.1632,1.1556
CA-2017-113873,11/13/2017,61.792,4,0.2,49.4336,6.1792
CA-2017-113873,11/13/2017,205.9992,3,0.32,197.759232,-27.2646
CA-2016-149783,9/4/2016,12.192,3,0.2,7.3152,4.1148
CA-2016-149783,9/4/2016,87.168,2,0.2,34.8672,8.7168
CA-2016-149783,9/4/2016,31.744,2,0.2,12.6976,8.3328
CA-2016-125017,2/6/2016,132.224,4,0.2,105.7792,-18.1808
US-2015-163279,3/22/2015,105.52,4,0,0,48.5392
US-2015-163279,3/22/2015,91.96,2,0,0,15.6332
US-2015-163279,3/22/2015,1487.976,3,0.2,892.7856,185.997
CA-2015-150196,7/2/2015,19.44,3,0,0,9.3312
US-2015-106495,6/15/2015,11.672,1,0.2,2.3344,-0.7295
CA-2014-124730,11/26/2014,279.96,4,0,0,78.3888
CA-2014-124730,11/26/2014,12.912,3,0.2,7.7472,4.6806
CA-2014-124730,11/26/2014,17.088,4,0.2,13.6704,5.7672
CA-2014-124730,11/26/2014,93.15,9,0,0,44.712
CA-2014-124730,11/26/2014,11.52,4,0,0,5.6448
CA-2017-117632,5/12/2017,238.62,2,0,0,4.7724
CA-2017-117632,5/12/2017,7.77,1,0,0,2.0979
CA-2017-117632,5/12/2017,285.48,5,0.2,285.48,-10.7055
CA-2017-117632,5/12/2017,19.168,4,0.2,15.3344,6.4692
CA-2014-115056,5/2/2014,26.136,3,0.2,15.6816,1.9602
CA-2017-161067,9/3/2017,419.4,4,0,0,201.312
CA-2017-161067,9/3/2017,90.801,1,0.1,9.0801,14.1246
CA-2017-161067,9/3/2017,181.764,2,0.1,36.3528,-8.0784
CA-2017-161067,9/3/2017,5.56,2,0,0,2.224
CA-2016-122063,12/3/2016,581.96,2,0,0,104.7528
CA-2016-122063,12/3/2016,29.98,1,0,0,8.0946
CA-2015-111206,7/18/2015,519.96,4,0,0,176.7864
CA-2016-142895,7/21/2016,6.264,3,0.2,3.7584,2.0358
CA-2016-142895,7/21/2016,363.92,5,0.2,363.92,0
CA-2015-101868,6/9/2015,64.2,5,0.7,224.7,-42.8
CA-2015-101868,6/9/2015,38.52,3,0.7,80.892,-26.964
CA-2015-101868,6/9/2015,72.6,5,0.2,72.6,-8.1675
CA-2017-133207,11/27/2017,57.568,4,0.2,46.0544,5.7568
CA-2015-132948,3/27/2015,83.7,5,0,0,3.348
CA-2015-134992,9/22/2015,32.4,5,0,0,15.552
CA-2015-134992,9/22/2015,47.98,2,0,0,11.0354
CA-2015-126725,11/17/2015,415.968,4,0.2,332.7744,51.996
CA-2015-126725,11/17/2015,304.9,5,0,0,6.098
CA-2015-126725,11/17/2015,80.96,4,0,0,29.1456
CA-2015-126725,11/17/2015,777.21,7,0,0,54.4047
CA-2015-126725,11/17/2015,32.4,5,0,0,15.552
CA-2015-126725,11/17/2015,225.568,2,0.2,90.2272,2.8196
CA-2015-126725,11/17/2015,36.6,3,0,0,15.372
CA-2015-121783,11/10/2015,715.64,2,0,0,178.91
CA-2015-121783,11/10/2015,795.51,3,0,0,143.1918
CA-2015-121783,11/10/2015,549.99,1,0,0,274.995
CA-2015-121783,11/10/2015,74.76,3,0,0,34.3896
CA-2015-121783,11/10/2015,29.22,3,0,0,12.8568
US-2014-138835,9/10/2014,9.64,2,0,0,4.7236
CA-2015-112214,8/5/2015,33.488,7,0.2,46.8832,-1.2558
CA-2015-112214,8/5/2015,23.04,3,0.2,13.824,-4.896
CA-2015-112214,8/5/2015,1.362,1,0.8,1.0896,-2.1792
CA-2015-112214,8/5/2015,14.76,5,0.6,44.28,-11.439
US-2017-153255,9/3/2017,239.666,2,0.15,71.8998,14.098
CA-2015-108119,11/1/2015,301.96,2,0,0,45.294
CA-2015-157434,4/29/2015,7.968,2,0.2,3.1872,2.8884
CA-2016-101525,5/1/2016,109.92,2,0,0,53.8608
CA-2016-101525,5/1/2016,19.44,3,0,0,9.3312
CA-2016-101525,5/1/2016,11.16,2,0,0,4.3524
US-2014-117968,8/5/2014,79.47,3,0,0,22.2516
US-2014-117968,8/5/2014,4.56,2,0,0,2.0064
US-2014-117968,8/5/2014,1133.35,5,0,0,294.671
CA-2016-158211,1/4/2016,4.672,1,0.2,0.9344,0.584
CA-2016-158211,1/4/2016,104.58,6,0.7,439.236,-80.178
CA-2016-152247,11/7/2016,1603.136,4,0.2,1282.5088,100.196
CA-2016-128223,6/14/2016,1293.488,7,0.2,1810.8832,80.843
CA-2016-154235,9/24/2016,127.95,3,0,0,21.7515
CA-2017-129910,3/30/2017,59.76,1,0,0,16.7328
CA-2017-133095,6/4/2017,108.08,7,0,0,54.04
CA-2017-133095,6/4/2017,9.54,3,0,0,4.3884
CA-2015-130554,4/7/2015,11.736,3,0.2,7.0416,1.0269
CA-2014-152443,5/21/2014,447.86,7,0,0,219.4514
CA-2014-152443,5/21/2014,17.94,3,0,0,8.7906
CA-2014-152443,5/21/2014,245.88,6,0,0,68.8464
CA-2016-133319,9/5/2016,192.16,4,0,0,92.2368
CA-2016-133935,9/18/2016,801.568,2,0.2,320.6272,50.098
CA-2016-133935,9/18/2016,368.91,9,0,0,180.7659
CA-2016-133935,9/18/2016,885.528,9,0.2,1593.9504,-99.6219
CA-2016-136301,3/13/2016,28.28,2,0,0,7.3528
CA-2016-136301,3/13/2016,4912.59,3,0,0,196.5036
US-2014-109456,10/16/2014,14.352,3,0.2,8.6112,5.0232
US-2014-109456,10/16/2014,179.97,3,0,0,86.3856
CA-2017-151596,10/8/2017,42.76,1,0,0,11.1176
CA-2015-147879,5/7/2015,45.68,2,0,0,21.0128
CA-2016-166625,4/14/2016,25.06,2,0,0,11.7782
CA-2016-146157,11/21/2016,38.432,1,0.2,7.6864,13.4512
CA-2016-146157,11/21/2016,21.568,2,0.2,8.6272,1.6176
CA-2016-146157,11/21/2016,81.576,3,0.2,48.9456,2.0394
CA-2017-159954,9/10/2017,2.78,1,0,0,1.3622
CA-2017-100825,9/9/2017,99.87,3,0,0,23.9688
CA-2014-168305,11/1/2014,44.4,3,0,0,22.2
CA-2014-168305,11/1/2014,21.4,5,0,0,9.63
CA-2016-167682,4/3/2016,71.12,4,0,0,22.0472
CA-2016-167682,4/3/2016,259.96,4,0,0,124.7808
CA-2017-108000,1/12/2017,9.78,1,0,0,4.89
CA-2015-146465,11/20/2015,24.192,9,0.2,43.5456,7.56
CA-2016-159639,11/27/2016,31.56,3,0,0,10.4148
US-2017-153948,11/6/2017,59.94,3,0,0,28.1718
US-2017-153948,11/6/2017,45.36,4,0,0,22.2264
US-2017-153948,11/6/2017,26.4,5,0,0,12.672
US-2017-153948,11/6/2017,41.4,4,0,0,19.872
US-2017-153948,11/6/2017,16.95,1,0,0,1.017
US-2016-113985,12/2/2016,24.704,2,0.2,9.8816,9.264
US-2016-113985,12/2/2016,59.7,3,0,0,26.865
US-2016-113985,12/2/2016,14.52,3,0,0,5.6628
US-2016-113985,12/2/2016,104.184,3,0.2,62.5104,33.8598
CA-2016-155383,12/17/2016,46.53,3,0,0,13.0284
CA-2014-120432,8/24/2014,25.5,3,0,0,6.63
US-2015-126977,9/17/2015,14.9,5,0,0,1.043
US-2015-126977,9/17/2015,87.71,7,0,0,41.2237
US-2015-126977,9/17/2015,199.764,2,0.1,39.9528,8.8784
US-2015-126977,9/17/2015,94.6,4,0,0,27.434
US-2015-126977,9/17/2015,4228.704,6,0.2,5074.4448,158.5764
US-2015-126977,9/17/2015,2003.92,5,0.2,2003.92,-25.049
US-2015-126977,9/17/2015,209.97,3,0,0,58.7916
US-2015-126977,9/17/2015,659.9,2,0,0,217.767
US-2015-126977,9/17/2015,110.96,2,0,0,53.2608
US-2015-126977,9/17/2015,67.8,4,0,0,1.356
CA-2016-130288,11/26/2016,313.176,2,0.4,250.5408,-120.0508
CA-2017-146458,11/19/2017,22.96,7,0,0,6.6584
CA-2017-150420,6/3/2017,1099.5,10,0,0,362.835
US-2014-118997,4/8/2014,1215.92,8,0,0,316.1392
CA-2014-114314,10/11/2014,7.31,1,0,0,3.4357
CA-2014-114314,10/11/2014,8.92,4,0,0,3.9248
US-2017-169551,7/7/2017,87.21,3,0.5,130.815,-45.3492
US-2017-169551,7/7/2017,15.552,3,0.2,9.3312,5.4432
US-2017-169551,7/7/2017,683.988,2,0.4,547.1904,-113.998
US-2017-169551,7/7/2017,13.392,3,0.2,8.0352,1.0044
US-2017-169551,7/7/2017,16.776,3,0.2,10.0656,4.8231
US-2017-169551,7/7/2017,527.92,2,0.2,211.168,85.787
CA-2016-103107,7/4/2016,25.4,5,0,0,8.636
CA-2016-103107,7/4/2016,177.48,3,0.2,106.488,19.9665
CA-2016-103107,7/4/2016,71.976,3,0.2,43.1856,8.997
CA-2017-122077,5/19/2017,95.992,1,0.2,19.1984,9.5992
CA-2017-122077,5/19/2017,13.216,4,0.2,10.5728,4.2952
CA-2017-112431,10/12/2017,435.84,12,0,0,130.752
CA-2017-112431,10/12/2017,5.88,2,0,0,1.5876
CA-2016-151092,8/6/2016,211.168,4,0.2,168.9344,18.4772
CA-2014-104178,8/25/2014,6.28,1,0,0,2.6376
CA-2014-104178,8/25/2014,95.1,5,0,0,30.432
CA-2014-104178,8/25/2014,25.92,4,0,0,12.4416
CA-2014-104178,8/25/2014,48.84,4,0,0,13.1868
CA-2015-115924,9/14/2015,25.9,5,0,0,12.691
CA-2017-161046,3/5/2017,42.68,4,0,0,19.6328
CA-2017-161046,3/5/2017,299.97,3,0,0,125.9874
CA-2017-161046,3/5/2017,262.24,2,0,0,78.672
CA-2017-161046,3/5/2017,234.36,6,0,0,112.4928
US-2017-141698,4/15/2017,20.736,4,0.2,16.5888,7.2576
US-2014-105151,3/30/2014,10.5,5,0,0,2.94
CA-2014-155796,11/11/2014,23.968,2,0.2,9.5872,7.7896
CA-2014-155796,11/11/2014,521.96,4,0.5,1043.92,-250.5408
CA-2016-127138,3/12/2016,676.55,5,0,0,6.7655
CA-2016-127138,3/12/2016,154.9,5,0,0,40.274
CA-2016-127138,3/12/2016,30.56,4,0,0,14.9744
CA-2016-127138,3/12/2016,770.352,3,0.2,462.2112,77.0352
CA-2017-150602,2/9/2017,21.12,4,0,0,6.5472
CA-2014-140732,11/11/2014,575.928,9,0.2,1036.6704,57.5928
CA-2014-140732,11/11/2014,7.78,2,0,0,2.0228
CA-2014-140732,11/11/2014,123.92,4,0,0,55.764
CA-2017-119011,8/20/2017,17.22,3,0,0,5.166
CA-2017-119011,8/20/2017,226.56,6,0,0,63.4368
CA-2017-119011,8/20/2017,107.88,3,0.2,64.728,10.788
CA-2016-166912,1/15/2016,81.98,2,0,0,40.1702
CA-2014-141726,7/20/2014,104.85,1,0,0,50.328
CA-2014-141726,7/20/2014,8.704,2,0.2,3.4816,3.1552
CA-2014-141726,7/20/2014,19.92,4,0,0,9.7608
CA-2014-141726,7/20/2014,43.02,3,0,0,15.4872
CA-2017-115105,2/6/2017,240.784,1,0.2,48.1568,30.098
CA-2015-143980,12/25/2015,414.96,2,0,0,124.488
CA-2016-135636,10/8/2016,387.72,5,0.2,387.72,-67.851
CA-2017-102155,7/13/2017,360.38,2,0,0,93.6988
CA-2017-102155,7/13/2017,13.56,2,0,0,6.2376
CA-2017-116953,4/24/2017,552,10,0.2,1104,34.5
CA-2014-117765,9/7/2014,429.9,5,0,0,111.774
CA-2014-117765,9/7/2014,32.06,2,0,0,15.3888
CA-2014-117765,9/7/2014,161.96,2,0,0,45.3488
CA-2014-117765,9/7/2014,19.86,2,0,0,5.7594
CA-2016-114895,11/21/2016,12.96,2,0,0,6.3504
CA-2017-112984,9/16/2017,20.544,6,0.2,24.6528,6.42
CA-2016-163776,7/19/2016,185.58,6,0,0,76.0878
CA-2016-163776,7/19/2016,77.56,2,0,0,35.6776
CA-2016-163776,7/19/2016,87.92,4,0,0,0.8792
CA-2016-163776,7/19/2016,245.94,6,0,0,120.5106
CA-2016-163776,7/19/2016,8.6,1,0,0,4.042
CA-2016-163776,7/19/2016,504.9,5,0,0,126.225
US-2017-163300,9/15/2017,2357.488,7,0.2,3300.4832,884.058
